Destination,Origin,Flow
CJB,HRE,733
CJB,HYD,181445
CJB,ICN,142
CJB,IDR,1213
CJB,IKA,710
CJB,IST,173
CJB,IXC,196
CJB,IXE,206
CJB,IXJ,121
CJB,IXR,251
CJB,IXU,136
CJB,JAI,3160
CJB,JDH,319
CJB,JED,743
CJB,JIB,922
CJB,JNB,274
CJB,KBL,183
CJB,KBP,121
CJB,KCH,396
CJB,KHH,223
CJB,KHI,1411
CJB,KIX,126
CJB,KMG,1187
CJB,KRT,239
CJB,KTM,1090
CJB,KUF,403
CJB,KUL,2313
CJB,KWE,733
CJB,LBD,244
CJB,LFW,129
CJB,LHE,733
CJB,LHR,378
CJB,LKO,573
CJB,LUN,105
CJB,LXR,246
CJB,MAA,264056
CJB,MBA,144
CJB,MDL,188
CJB,MES,580
CJB,MLE,316
CJB,MNL,1146
CJB,MPM,101
CJB,MUC,103
CJB,MYY,170
CJB,NAG,1589
CJB,NBO,1878
CJB,NGO,110
CJB,NKG,548
CJB,NNG,733
CJB,NRT,144
CJB,OUA,135
CJB,PAT,638
CJB,PEK,642
CJB,PEN,167
CJB,PEW,1536
CJB,PNH,1174
CJB,PNQ,146
CJB,POM,275
CJB,PVG,210
CJB,RAJ,182
CJB,REP,484
CJB,RGN,524
CJB,RPR,390
CJB,RUH,2826
CJB,SAW,239
CJB,SGN,543
CJB,SHJ,39075
CJB,SIN,18645
CJB,SUB,559
CJB,SYZ,815
CJB,SZB,881
CJB,SZX,224
CJB,TAS,1465
CJB,THR,554
CJB,TIA,271
CJB,TLV,274
CJB,TPE,239
CJB,TRV,6905
CJB,UDR,267
CJB,VGA,104
CJB,VNS,213
CJB,VTZ,146
CJB,XMN,446
CJB,XUZ,211
CJB,YCU,202
CJB,YIH,145
CJC,CPO,451
CJC,IQQ,820
CJC,SCL,13033
CJJ,CAN,229
CJJ,CGQ,905
CJJ,CJU,606824
CJJ,CSX,659
CJJ,DLC,624
CJJ,HRB,1022
CJJ,KHH,299
CJJ,KIX,161
CJJ,NGO,150
CJJ,PEK,646
CJJ,PUS,1114
CJJ,PVG,223
CJJ,SHE,804
CJJ,TPE,156
CJJ,USN,153
CJS,ACA,946
CJS,ATL,128
CJS,BOG,153
CJS,CUN,240
CJS,CUU,3232
CJS,FIH,231
CJS,GDL,57266
CJS,GUA,248
CJS,HAV,143
CJS,HMO,18250
CJS,IAH,211
CJS,LAX,181
CJS,LIM,113
CJS,MEX,161404
CJS,MTY,60606
CJS,MZT,191
CJS,PTY,103
CJS,PVR,391
CJS,SAP,229
CJS,SJO,123
CJS,TIJ,18250
CJS,TLC,4265
CJU,BAV,430
CJU,BHY,2842
CJU,BKK,613
CJU,BKO,131
CJU,BOM,101
CJU,BZV,281
CJU,CAI,135
CJU,CAN,17535
CJU,CGK,228
CJU,CGO,332
CJU,CGQ,3072
CJU,CJJ,606824
CJU,CKG,426
CJU,CNX,504
CJU,CSX,158
CJU,CTU,961
CJU,DEL,394
CJU,DLC,128
CJU,FIH,475
CJU,FOC,200
CJU,FUK,10179
CJU,GMP,1648531
CJU,GUM,138
CJU,HAK,174
CJU,HAN,504
CJU,HET,150
CJU,HFE,289
CJU,HGH,158
CJU,HIN,17220
CJU,HJJ,123
CJU,HKG,231
CJU,HRB,2054
CJU,HRE,955
CJU,ICN,4620
CJU,INC,3034
CJU,JIB,562
CJU,JJN,2380
CJU,KBL,123
CJU,KHH,158
CJU,KHN,168
CJU,KIX,12046
CJU,KMG,512
CJU,KOE,146
CJU,KPO,24480
CJU,KUL,149
CJU,KUV,116800
CJU,KWE,250
CJU,KWL,174
CJU,LBD,526
CJU,LFW,218
CJU,LHW,208
CJU,LYG,1053
CJU,MBA,108
CJU,MDL,641
CJU,MNL,1099
CJU,NGO,13888
CJU,NKG,182
CJU,NKM,129
CJU,NNG,276
CJU,NRT,27508
CJU,OUA,241
CJU,PEK,32800
CJU,PEN,293
CJU,PEW,120
CJU,PNH,2674
CJU,PUS,94690
CJU,PVG,46608
CJU,REP,689
CJU,SGN,248
CJU,SHE,12217
CJU,SIN,834
CJU,SJW,215
CJU,SUB,534
CJU,SWA,1271
CJU,SYX,332
CJU,SZX,133
CJU,TAE,65305
CJU,TAO,180
CJU,TAS,103
CJU,TNA,249
CJU,TPE,102
CJU,TSN,174
CJU,TYN,252
CJU,ULN,4695
CJU,URC,199
CJU,USN,19740
CJU,VTE,288
CJU,WEH,1626
CJU,WJU,59860
CJU,WNZ,197
CJU,WUH,374
CJU,WUS,192
CJU,WUX,157
CJU,XIY,421
CJU,XMN,228
CJU,XUZ,1011
CJU,YCU,1812
CJU,YIH,1264
CJU,YNT,121
CKG,AAT,721
CKG,ABV,649
CKG,ACX,1458
CKG,ADD,870
CKG,ADE,479
CKG,ADL,122
CKG,AEB,18250
CKG,AKL,406
CKG,AKU,3673
CKG,ALA,966
CKG,ALG,273
CKG,ALP,128
CKG,ALY,188
CKG,AMD,1321
CKG,AMI,408
CKG,AMM,353
CKG,AMS,274
CKG,AOJ,159
CKG,AQG,287
CKG,ASB,776
CKG,ATH,110
CKG,ATQ,314
CKG,AUH,313
CKG,AXT,181
CKG,BAV,14789
CKG,BAX,156
CKG,BDO,1260
CKG,BHY,2096
CKG,BKI,614
CKG,BKK,5986
CKG,BKO,649
CKG,BLR,1453
CKG,BNE,520
CKG,BOM,3310
CKG,BPN,550
CKG,BSD,6865
CKG,BZV,328
CKG,CAI,1569
CKG,CAN,611321
CKG,CCJ,425
CKG,CCU,2348
CKG,CDG,509
CKG,CEB,1381
CKG,CGD,4221
CKG,CGK,7782
CKG,CGO,140756
CKG,CGQ,24228
CKG,CHG,522
CKG,CIF,432
CKG,CIH,4833
CKG,CJB,733
CKG,CJU,426
CKG,CMB,390
CKG,CNX,7608
CKG,COK,186
CKG,COO,1020
CKG,CPH,120
CKG,CSX,217151
CKG,CTS,737
CKG,CTU,36270
CKG,CZX,10077
CKG,DAC,2058
CKG,DAD,1201
CKG,DAT,1368
CKG,DDG,1664
CKG,DEL,8883
CKG,DLA,465
CKG,DLC,10988
CKG,DLU,4617
CKG,DME,256
CKG,DMK,149
CKG,DNH,153
CKG,DOH,606
CKG,DOK,118
CKG,DPS,1005
CKG,DQA,432
CKG,DVO,623
CKG,DXB,962
CKG,DYU,812
CKG,ENH,1105
CKG,EVN,279
CKG,FCO,243
CKG,FIH,649
CKG,FKS,129
CKG,FNJ,181
CKG,FOC,10030
CKG,FRA,310
CKG,FRU,4657
CKG,FSZ,332
CKG,FUG,373
CKG,FUK,993
CKG,GAU,167
CKG,GAY,303
CKG,GOI,191
CKG,GOQ,350
CKG,GUM,543
CKG,GYD,501
CKG,HAK,86248
CKG,HAN,3428
CKG,HDG,800
CKG,HDY,240
CKG,HEK,430
CKG,HEL,166
CKG,HET,24033
CKG,HFE,18880
CKG,HGH,220524
CKG,HIJ,253
CKG,HJJ,8537
CKG,HKD,147
CKG,HKG,86422
CKG,HLD,565
CKG,HMI,1146
CKG,HND,540
CKG,HRB,24033
CKG,HRE,671
CKG,HSN,394
CKG,HTN,4263
CKG,HYD,690
CKG,HYN,1931
CKG,ICN,9234
CKG,IKA,910
CKG,IKT,235
CKG,INC,40942
CKG,ISB,1137
CKG,IST,646
CKG,JAI,502
CKG,JDZ,1403
CKG,JFK,104
CKG,JGN,2511
CKG,JHB,235
CKG,JHG,235
CKG,JIB,649
CKG,JIU,439
CKG,JJN,2380
CKG,JMU,166
CKG,JNB,236
CKG,JNG,1444
CKG,JNZ,148
CKG,JOG,1059
CKG,JXA,155
CKG,KBL,4657
CKG,KBP,501
CKG,KCH,7251
CKG,KHG,8725
CKG,KHH,2116
CKG,KHI,1120
CKG,KHN,64158
CKG,KHV,618
CKG,KIJ,221
CKG,KIV,221
CKG,KIX,1250
CKG,KJA,235
CKG,KMG,590367
CKG,KMI,368
CKG,KMJ,471
CKG,KMQ,216
CKG,KOE,520
CKG,KOJ,854
CKG,KOW,2365
CKG,KRL,5882
CKG,KRT,170
CKG,KRY,849
CKG,KTM,4053
CKG,KUL,4339
CKG,KWE,54151
CKG,KWL,81720
CKG,LAX,513
CKG,LBD,4657
CKG,LCX,1083
CKG,LDS,159
CKG,LED,235
CKG,LFW,649
CKG,LHE,1821
CKG,LHR,669
CKG,LHW,92236
CKG,LJG,48708
CKG,LNJ,3565
CKG,LUM,12031
CKG,LUN,1140
CKG,LXA,64474
CKG,LYA,600
CKG,LYG,24033
CKG,LYI,4124
CKG,LZH,2901
CKG,LZY,468
CKG,MAA,946
CKG,MAD,144
CKG,MBA,351
CKG,MDC,267
CKG,MDG,432
CKG,MDL,23209
CKG,MEL,411
CKG,MES,5445
CKG,MFM,785
CKG,MIG,2227
CKG,MLE,393
CKG,MNL,10799
CKG,MPM,328
CKG,MUC,348
CKG,MWX,619
CKG,MXP,292
CKG,MYJ,649
CKG,MYY,1261
CKG,NAY,14362
CKG,NBO,784
CKG,NBS,297
CKG,NDG,880
CKG,NGB,9400
CKG,NGO,1143
CKG,NGS,202
CKG,NKG,244869
CKG,NNG,129434
CKG,NNY,3064
CKG,NRT,1661
CKG,NTG,4790
CKG,NZH,111
CKG,ODS,145
CKG,OIT,209
CKG,OKA,365
CKG,OKJ,540
CKG,OSS,340
CKG,OUA,1494
CKG,OVB,403
CKG,PAP,1106
CKG,PEK,946623
CKG,PEN,4688
CKG,PER,178
CKG,PEW,1625
CKG,PIF,138
CKG,PLM,564
CKG,PNH,13693
CKG,PNQ,188
CKG,POM,664
CKG,PRG,140
CKG,PUS,1059
CKG,PVG,776154
CKG,RAI,374
CKG,REP,7600
CKG,RGN,1777
CKG,RUH,342
CKG,RUN,235
CKG,SAP,101
CKG,SDJ,453
CKG,SFO,234
CKG,SGN,4963
CKG,SHA,55973
CKG,SHE,74111
CKG,SHP,256
CKG,SIN,17064
CKG,SIP,162
CKG,SJW,51560
CKG,SKD,152
CKG,SOC,253
CKG,SUB,4795
CKG,SVO,625
CKG,SVX,781
CKG,SWA,1346
CKG,SYD,442
CKG,SYM,5018
CKG,SYX,132282
CKG,SZB,893
CKG,SZX,613947
CKG,TAE,833
CKG,TAK,162
CKG,TAO,24033
CKG,TAS,1029
CKG,TBZ,185
CKG,TEN,109
CKG,TGO,668
CKG,THQ,115
CKG,TIP,307
CKG,TLV,812
CKG,TNA,90788
CKG,TNR,235
CKG,TOY,203
CKG,TPE,27771
CKG,TRV,844
CKG,TRZ,126
CKG,TSA,17056
CKG,TSE,292
CKG,TSN,34469
CKG,TTT,178
CKG,TWU,129
CKG,TXL,228
CKG,TXN,5248
CKG,TYN,124419
CKG,ULN,4921
CKG,UPG,1114
CKG,URC,118471
CKG,URT,126
CKG,UUS,116
CKG,UYN,565
CKG,VIE,421
CKG,VNS,225
CKG,VTE,7630
CKG,VVO,356
CKG,WEF,440
CKG,WEH,24033
CKG,WNZ,63648
CKG,WUH,139998
CKG,WUS,4241
CKG,WUX,37288
CKG,WUZ,968
CKG,WXN,1186
CKG,XFN,1889
CKG,XIC,1400
CKG,XIL,225
CKG,XIY,195962
CKG,XMN,66100
CKG,XNN,42314
CKG,XUZ,2400
CKG,YBP,914
CKG,YCU,3604
CKG,YIH,61322
CKG,YIN,5888
CKG,YIW,6227
CKG,YNJ,2267
CKG,YNT,952
CKG,YNZ,4146
CKG,YUS,379
CKG,YVR,138
CKG,YYZ,165
CKG,ZAT,1831
CKG,ZHA,600
CKG,ZHY,184
CKG,ZNZ,231
CKG,ZRH,196
CKG,ZUH,11696
CKY,ABJ,12884
CKY,ABV,332
CKY,ACC,1118
CKY,ADD,897
CKY,ADE,331
CKY,AGA,456
CKY,ALG,440
CKY,ALP,184
CKY,ALY,122
CKY,AMM,216
CKY,AUH,168
CKY,AYT,154
CKY,BCN,138
CKY,BEG,186
CKY,BEY,397
CKY,BHY,116
CKY,BKK,502
CKY,BKO,6118
CKY,BLQ,117
CKY,BLR,104
CKY,BOG,187
CKY,BOM,538
CKY,BZV,882
CKY,CAI,1981
CKY,CAN,108
CKY,CDG,12251
CKY,CMN,38188
CKY,COO,1540
CKY,CRL,168
CKY,CTU,101
CKY,DAM,309
CKY,DEL,829
CKY,DKR,27747
CKY,DLA,2863
CKY,DOH,105
CKY,DXB,195
CKY,EMA,146
CKY,ESB,146
CKY,EVN,937
CKY,FCO,166
CKY,FEZ,1022
CKY,FIH,1751
CKY,FRU,118
CKY,GIG,113
CKY,GRU,341
CKY,GYD,361
CKY,HAJ,104
CKY,HAN,117
CKY,HRE,168
CKY,IST,337
CKY,JED,265
CKY,JIB,1751
CKY,JNB,333
CKY,KBL,199
CKY,KBP,366
CKY,KIV,869
CKY,KRK,163
CKY,KUL,146
CKY,LAD,383
CKY,LBA,130
CKY,LBD,255
CKY,LED,180
CKY,LFW,988
CKY,LGW,156
CKY,LHE,330
CKY,LHR,311
CKY,LIS,226
CKY,LOS,832
CKY,LTN,106
CKY,LUN,234
CKY,LXR,149
CKY,MAD,145
CKY,MBA,301
CKY,MEX,146
CKY,MLA,220
CKY,MLW,826
CKY,MNL,254
CKY,MPM,436
CKY,MRS,164
CKY,MSQ,260
CKY,MXP,158
CKY,NAP,141
CKY,NBO,982
CKY,NCE,100
CKY,NTE,124
CKY,ORN,752
CKY,ORY,285
CKY,OTP,225
CKY,OUA,658
CKY,OVD,101
CKY,PAP,179
CKY,PEK,443
CKY,PEW,179
CKY,PRG,210
CKY,PVG,140
CKY,RAI,768
CKY,RAK,363
CKY,RIX,210
CKY,RUH,415
CKY,SAW,115
CKY,SCL,134
CKY,SGN,127
CKY,SIN,977
CKY,SKG,159
CKY,SOF,228
CKY,SPU,149
CKY,SVQ,105
CKY,SXB,100
CKY,SXF,154
CKY,TAS,501
CKY,TBS,225
CKY,TGD,220
CKY,TIP,507
CKY,TLS,107
CKY,TLV,292
CKY,TNG,101
CKY,TNR,235
CKY,TPE,154
CKY,TXL,123
CKY,ULN,106
CKY,VIE,205
CKY,VLC,224
CKY,VNO,112
CKY,XUZ,166
CKY,YCU,183
CKY,YIH,119
CLD,BKK,337
CLD,CAN,106
CLD,MEX,116
CLD,MNL,205
CLD,PEK,409
CLD,PVG,137
CLD,SIN,577
CLD,TPE,211
CLE,ABE,5939
CLE,ABQ,600
CLE,ABV,141
CLE,ACA,413
CLE,AMA,108
CLE,AMS,431
CLE,ANC,151
CLE,ATL,171457
CLE,AUS,560
CLE,BDL,36626
CLE,BHM,356
CLE,BNA,43195
CLE,BOG,332
CLE,BOI,169
CLE,BOS,43592
CLE,BRU,121
CLE,BUF,23644
CLE,BUR,190
CLE,BWI,70791
CLE,BZV,228
CLE,CDG,547
CLE,CLO,118
CLE,CLT,51618
CLE,COS,232
CLE,CTG,179
CLE,CUN,14790
CLE,CVG,28132
CLE,DAL,102
CLE,DAY,4373
CLE,DCA,68770
CLE,DEN,95768
CLE,DFW,76005
CLE,DSM,158
CLE,DUB,240
CLE,DUS,102
CLE,DXB,115
CLE,ELP,398
CLE,EWR,57181
CLE,EZE,127
CLE,FCO,256
CLE,FIH,954
CLE,FLL,45011
CLE,FNT,1054
CLE,FOR,128
CLE,FRA,283
CLE,GEG,191
CLE,GRR,8913
CLE,GSP,7236
CLE,GUA,1042
CLE,GYE,282
CLE,HAV,133
CLE,HKG,142
CLE,HNL,250
CLE,HOU,485
CLE,HRE,109
CLE,IAD,58150
CLE,IAH,70768
CLE,ICN,190
CLE,ICT,117
CLE,IND,27294
CLE,JFK,41806
CLE,JIB,209
CLE,KIN,299
CLE,LAS,45520
CLE,LAX,79764
CLE,LFT,101
CLE,LGA,41415
CLE,LGB,130
CLE,LGW,230
CLE,LHR,814
CLE,LIM,187
CLE,LIR,750
CLE,LIT,247
CLE,LRM,114
CLE,MAD,314
CLE,MAO,114
CLE,MBA,184
CLE,MCI,46859
CLE,MCO,121179
CLE,MDE,262
CLE,MDW,42311
CLE,MEM,18641
CLE,MEX,518
CLE,MHT,13686
CLE,MIA,16766
CLE,MKE,37425
CLE,MSN,5972
CLE,MSP,65444
CLE,MSY,16725
CLE,MTY,159
CLE,MUC,300
CLE,MXP,119
CLE,NAS,2250
CLE,NRT,209
CLE,OAK,318
CLE,OKC,278
CLE,OMA,291
CLE,ONT,265
CLE,ORD,51588
CLE,ORF,478
CLE,PAP,2093
CLE,PEK,451
CLE,PHL,37026
CLE,PHX,72829
CLE,POP,129
CLE,PTY,194
CLE,PVD,29301
CLE,PVG,196
CLE,RDU,46736
CLE,REC,110
CLE,RIC,9991
CLE,RNO,252
CLE,ROC,5776
CLE,SAN,636
CLE,SAP,559
CLE,SAT,391
CLE,SAV,138
CLE,SBN,1862
CLE,SCL,196
CLE,SDF,15142
CLE,SEA,22475
CLE,SFO,70186
CLE,SHV,138
CLE,SJC,189
CLE,SJO,316
CLE,SJU,6743
CLE,SLC,888
CLE,SMF,436
CLE,SNA,503
CLE,STL,63285
CLE,SYR,6884
CLE,TPA,75564
CLE,TUL,258
CLE,TUS,396
CLE,TYS,8348
CLE,UIO,300
CLE,VIE,147
CLE,VVI,135
CLE,YQB,600
CLE,YUL,18290
CLE,YVR,105
CLE,YYC,253
CLE,YYZ,27467
CLE,ZRH,210
CLJ,ABV,3171
CLJ,ACC,265
CLJ,ACE,265
CLJ,ADA,304
CLJ,ADB,134
CLJ,ADD,605
CLJ,ADE,221
CLJ,AGA,269
CLJ,AGP,351
CLJ,ALA,200
CLJ,ALC,208
CLJ,ALG,555
CLJ,ALP,1650
CLJ,ALY,204
CLJ,AMD,2923
CLJ,AMM,954
CLJ,AMS,228
CLJ,ARN,119
CLJ,ASB,160
CLJ,ATH,250
CLJ,ATQ,670
CLJ,AUH,108
CLJ,AYT,333
CLJ,BAV,278
CLJ,BAX,174
CLJ,BBU,39178
CLJ,BCM,143
CLJ,BCN,31785
CLJ,BEG,292
CLJ,BEL,1079
CLJ,BEY,692
CLJ,BFS,361
CLJ,BGW,638
CLJ,BGY,21901
CLJ,BHX,178
CLJ,BHY,387
CLJ,BKK,784
CLJ,BKO,2714
CLJ,BLQ,296
CLJ,BOD,205
CLJ,BOG,151
CLJ,BOM,483
CLJ,BRI,427
CLJ,BRU,139
CLJ,BTS,212
CLJ,BUD,24692
CLJ,BVA,50246
CLJ,BZV,1796
CLJ,CAG,381
CLJ,CAI,1560
CLJ,CCJ,365
CLJ,CCU,171
CLJ,CDG,456
CLJ,CEK,104
CLJ,CGN,289
CLJ,CIA,358
CLJ,CLO,1008
CLJ,CMN,1068
CLJ,COO,1725
CLJ,CPH,239
CLJ,CRL,784
CLJ,CTA,437
CLJ,DAM,861
CLJ,DEL,1357
CLJ,DKR,258
CLJ,DLA,495
CLJ,DME,374
CLJ,DOH,214
CLJ,DOK,1096
CLJ,DRS,225
CLJ,DTM,29897
CLJ,DUB,345
CLJ,DUS,248
CLJ,DXB,414
CLJ,EDI,198
CLJ,EIN,231
CLJ,EMA,433
CLJ,ESB,248
CLJ,EVN,1477
CLJ,EZE,125
CLJ,FCO,28375
CLJ,FEZ,1366
CLJ,FIH,495
CLJ,FMO,152
CLJ,FOR,459
CLJ,FRA,19123
CLJ,FRL,16880
CLJ,FRU,255
CLJ,GAU,244
CLJ,GDN,328
CLJ,GNB,1080
CLJ,GOI,219
CLJ,GOT,260
CLJ,GRU,153
CLJ,GRZ,121
CLJ,GUA,637
CLJ,GVA,232
CLJ,GYD,308
CLJ,GYE,486
CLJ,HAJ,226
CLJ,HAM,342
CLJ,HAN,152
CLJ,HEL,138
CLJ,HER,269
CLJ,HKG,170
CLJ,HRE,795
CLJ,HRG,264
CLJ,HRK,161
CLJ,ICN,148
CLJ,IKA,252
CLJ,INC,288
CLJ,ISB,175
CLJ,IST,506
CLJ,JAI,356
CLJ,JED,124
CLJ,JIB,344
CLJ,JJN,195
CLJ,JNB,154
CLJ,KBL,1992
CLJ,KBP,996
CLJ,KCH,172
CLJ,KEF,120
CLJ,KIV,1869
CLJ,KRK,389
CLJ,KRR,141
CLJ,KTW,344
CLJ,KUL,133
CLJ,LBA,453
CLJ,LBC,227
CLJ,LBD,305
CLJ,LCY,219
CLJ,LED,562
CLJ,LEJ,150
CLJ,LFW,2025
CLJ,LGW,445
CLJ,LHE,492
CLJ,LHR,529
CLJ,LIN,109
CLJ,LIS,333
CLJ,LJU,123
CLJ,LNZ,110
CLJ,LOS,343
CLJ,LPA,132
CLJ,LPB,225
CLJ,LPL,303
CLJ,LRM,605
CLJ,LTN,42783
CLJ,LUN,1245
CLJ,LWO,380
CLJ,LXR,235
CLJ,LYG,197
CLJ,MAD,16145
CLJ,MAN,203
CLJ,MBA,1665
CLJ,MES,105
CLJ,MEX,156
CLJ,MJV,132
CLJ,MLA,870
CLJ,MLE,101
CLJ,MPM,411
CLJ,MRS,184
CLJ,MSQ,280
CLJ,MUC,24059
CLJ,MVD,266
CLJ,MXP,206
CLJ,NAP,547
CLJ,NAT,105
CLJ,NCE,224
CLJ,NCL,193
CLJ,NDR,684
CLJ,NRN,431
CLJ,NRT,139
CLJ,NTE,208
CLJ,ODS,1248
CLJ,OPO,296
CLJ,ORK,103
CLJ,ORN,504
CLJ,ORY,281
CLJ,OTP,56107
CLJ,OUA,444
CLJ,OVD,127
CLJ,PAP,1023
CLJ,PEK,992
CLJ,PEW,986
CLJ,PIK,221
CLJ,PMI,7380
CLJ,PMO,261
CLJ,PNH,1259
CLJ,PNQ,949
CLJ,POP,228
CLJ,POZ,252
CLJ,PRG,767
CLJ,PVG,173
CLJ,RAI,718
CLJ,RAK,652
CLJ,REP,992
CLJ,RIX,508
CLJ,ROV,195
CLJ,RUH,155
CLJ,RZE,109
CLJ,SAP,233
CLJ,SAW,292
CLJ,SCO,126
CLJ,SGN,106
CLJ,SIN,688
CLJ,SIP,895
CLJ,SJJ,239
CLJ,SKG,961
CLJ,SOF,968
CLJ,SPU,338
CLJ,SSA,106
CLJ,STN,400
CLJ,STR,221
CLJ,SUB,144
CLJ,SVO,532
CLJ,SVQ,258
CLJ,SVX,293
CLJ,SWA,127
CLJ,SXB,121
CLJ,SXF,735
CLJ,SZG,334
CLJ,TAS,620
CLJ,TBS,372
CLJ,TBZ,249
CLJ,TFS,176
CLJ,TGD,668
CLJ,TIA,742
CLJ,TIP,563
CLJ,TLL,207
CLJ,TLS,248
CLJ,TLV,1488
CLJ,TPE,101
CLJ,TRN,139
CLJ,TRV,382
CLJ,TSE,122
CLJ,TSF,19620
CLJ,TSR,15650
CLJ,TXL,513
CLJ,UIO,356
CLJ,ULN,897
CLJ,UPG,229
CLJ,VAR,567
CLJ,VCE,352
CLJ,VIE,12432
CLJ,VLC,21420
CLJ,VLL,108
CLJ,VNO,351
CLJ,VRN,173
CLJ,VTE,1002
CLJ,VVI,1271
CLJ,WAW,344
CLJ,WEH,185
CLJ,WIL,466
CLJ,WRO,299
CLJ,XRY,116
CLJ,XUZ,218
CLJ,YCU,512
CLJ,YIH,396
CLJ,YYZ,114
CLJ,ZAG,280
CLJ,ZNZ,1451
CLJ,ZRH,179
CLO,ABJ,158
CLO,ACC,174
CLO,ACE,963
CLO,ADD,119
CLO,AGP,228
CLO,ALA,104
CLO,ALC,145
CLO,ALG,2387
CLO,AMM,1956
CLO,AMS,400
CLO,APO,2480
CLO,ARN,285
CLO,ATH,241
CLO,ATL,1471
CLO,AUA,1519
CLO,BAQ,1069
CLO,BBU,1887
CLO,BCN,391
CLO,BDL,499
CLO,BGA,5521
CLO,BGY,1429
CLO,BHM,545
CLO,BIO,657
CLO,BKK,1647
CLO,BLA,238
CLO,BLQ,791
CLO,BNA,851
CLO,BOD,695
CLO,BOG,1341016
CLO,BOS,344
CLO,BRI,895
CLO,BRU,161
CLO,BUD,211
CLO,BVA,1303
CLO,BWI,905
CLO,CAG,585
CLO,CAI,1794
CLO,CCS,3361
CLO,CDG,803
CLO,CGN,167
CLO,CIA,1452
CLO,CLE,118
CLO,CLJ,1008
CLO,CLT,174
CLO,CMN,1568
CLO,CNF,1413
CLO,CPH,167
CLO,CRL,1791
CLO,CTA,834
CLO,CTG,470
CLO,CUC,1392
CLO,CUE,173
CLO,CUN,1219
CLO,CVG,119
CLO,DAM,2273
CLO,DCA,221
CLO,DEL,121
CLO,DEN,280
CLO,DFW,619
CLO,DKR,2534
CLO,DME,258
CLO,DOH,326
CLO,DTW,231
CLO,DUB,709
CLO,DUS,215
CLO,DXB,385
CLO,EDI,169
CLO,EIN,783
CLO,EJA,443
CLO,EOH,21818
CLO,EVN,351
CLO,EWR,485
CLO,EZE,5944
CLO,FCO,423
CLO,FLA,102
CLO,FLL,271
CLO,FLR,626
CLO,FRA,245
CLO,GDL,1211
CLO,GIG,3578
CLO,GRU,3653
CLO,GVA,114
CLO,GYE,2373
CLO,HAM,374
CLO,HAV,3887
CLO,HEL,191
CLO,IAD,851
CLO,IAH,1690
CLO,ICN,151
CLO,IND,1123
CLO,IST,375
CLO,JFK,1674
CLO,JNB,621
CLO,KBP,879
CLO,KEF,1056
CLO,KTW,817
CLO,LAS,446
CLO,LAX,1592
CLO,LCY,1600
CLO,LGA,380
CLO,LGW,313
CLO,LHE,175
CLO,LHR,832
CLO,LIM,6933
CLO,LIN,1418
CLO,LIS,276
CLO,LJU,626
CLO,LOS,2758
CLO,LPA,172
CLO,LPL,954
CLO,LTN,443
CLO,LXR,602
CLO,LYS,279
CLO,MAD,87640
CLO,MAR,524
CLO,MCO,658
CLO,MDE,10712
CLO,MEM,136
CLO,MEX,3253
CLO,MGA,391
CLO,MIA,100466
CLO,MID,209
CLO,MJV,691
CLO,MLA,1802
CLO,MRS,170
CLO,MSP,206
CLO,MSY,724
CLO,MTR,2421
CLO,MUC,540
CLO,MXP,1015
CLO,NAP,1457
CLO,NAS,399
CLO,NCE,201
CLO,NTE,761
CLO,OPO,880
CLO,ORD,402
CLO,ORF,791
CLO,ORY,287
CLO,OTP,2087
CLO,PEK,1644
CLO,PHL,309
CLO,PHX,358
CLO,PIT,808
CLO,PMI,248
CLO,PMO,830
CLO,POA,665
CLO,POP,539
CLO,PRG,603
CLO,PSO,37908
CLO,PTY,107450
CLO,RAK,1773
CLO,RDU,888
CLO,RIX,611
CLO,SCL,11056
CLO,SCU,106
CLO,SDF,819
CLO,SDQ,3428
CLO,SEA,233
CLO,SFO,385
CLO,SJO,3546
CLO,SJU,2852
CLO,SKG,116
CLO,SMR,2916
CLO,SOF,2222
CLO,SSA,2205
CLO,STI,330
CLO,STL,794
CLO,STN,402
CLO,STR,128
CLO,SVO,360
CLO,SVQ,929
CLO,SXB,926
CLO,SXF,819
CLO,TAS,114
CLO,TFN,939
CLO,TFS,203
CLO,TGU,146
CLO,TIP,2157
CLO,TLS,868
CLO,TLV,741
CLO,TPA,758
CLO,TRN,1366
CLO,TXL,495
CLO,TYS,445
CLO,UIB,5024
CLO,UIO,2010
CLO,VCE,1061
CLO,VIE,609
CLO,VLC,1647
CLO,VLN,1066
CLO,VNO,109
CLO,VUP,476
CLO,VVC,364
CLO,WAW,195
CLO,YHZ,377
CLO,YUL,392
CLO,YYZ,777
CLO,ZAG,1121
CLO,ZRH,457
CLQ,MEX,39637
CLT,ABE,9090
CLT,ABQ,489
CLT,ABV,320
CLT,ACA,518
CLT,ALP,220
CLT,AMA,145
CLT,AMD,331
CLT,AMS,548
CLT,ANC,235
CLT,ATH,147
CLT,ATL,209050
CLT,AUA,7524
CLT,AUS,76733
CLT,BAQ,137
CLT,BCN,249
CLT,BDL,58543
CLT,BEL,577
CLT,BGW,219
CLT,BHM,27901
CLT,BKK,293
CLT,BKO,745
CLT,BNA,56424
CLT,BOG,489
CLT,BOI,207
CLT,BOM,181
CLT,BOS,122247
CLT,BRU,215
CLT,BUF,48833
CLT,BUR,229
CLT,BWI,100235
CLT,BZV,1170
CLT,CAI,280
CLT,CAK,9814
CLT,CAN,113
